S	I	R	e	d	dI	t
57	55	64	0	0	0	12.75
57	55	64	0	0	0	12.7525
56	55	64	0	1	0	12.755
56	55	64	0	0	0	12.7575
55	55	64	0	1	0	12.76
55	54	65	0	0	0	12.7625
56	54	65	1	0	0	12.765
57	54	65	1	0	0	12.7675
57	54	65	0	0	0	12.77
57	56	63	0	0	0	12.7725
56	56	63	0	0	1	12.775
56	55	63	0	1	0	12.7775
57	55	62	0	0	0	12.78
57	55	62	0	0	0	12.7825
57	55	62	0	0	0	12.785
56	55	62	0	1	0	12.7875
56	55	62	0	0	0	12.79
56	55	62	0	0	0	12.7925
56	54	62	0	1	0	12.795
56	55	62	1	0	0	12.7975
56	55	62	0	0	0	12.8
56	55	62	0	0	0	12.8025
56	55	62	0	0	0	12.805
55	55	63	0	0	0	12.8075
55	55	63	0	0	0	12.81
54	56	63	0	0	0	12.8125
53	56	63	0	1	0	12.815
53	56	63	0	0	0	12.8175
53	56	63	0	0	0	12.82
53	57	63	1	0	0	12.8225
53	57	63	0	0	0	12.825
52	58	63	0	0	0	12.8275
52	58	63	0	0	0	12.83
52	58	63	0	0	0	12.8325
52	58	63	0	0	0	12.835
52	58	63	0	0	0	12.8375
53	58	63	1	0	0	12.84
53	58	64	1	0	0	12.8425
52	59	64	0	0	0	12.845
52	59	64	0	0	0	12.8475
52	59	64	0	0	0	12.85
52	59	64	0	0	0	12.8525
52	59	64	0	0	0	12.855
52	59	64	0	0	0	12.8575
52	59	64	0	0	0	12.86
54	57	65	1	0	0	12.8625
53	58	65	0	0	0	12.865
53	56	66	0	0	1	12.8675
54	56	65	0	0	0	12.87
54	56	65	0	0	0	12.8725
54	56	65	0	0	0	12.875
53	54	65	0	2	1	12.8775
54	54	65	1	0	0	12.88
54	54	65	0	0	0	12.8825
53	53	66	0	1	0	12.885
53	53	66	0	0	0	12.8875
54	53	66	1	0	0	12.89
53	54	66	0	0	0	12.8925
53	54	66	0	0	0	12.895
54	54	65	0	0	0	12.8975
55	54	65	1	0	0	12.9
55	54	65	0	0	0	12.9025
55	52	66	0	0	1	12.905
56	52	66	1	0	0	12.9075
57	51	65	0	1	0	12.91
58	51	65	1	0	0	12.9125
57	51	66	0	0	0	12.915
57	51	66	0	0	0	12.9175
57	50	66	0	1	0	12.92
57	50	66	0	0	0	12.9225
57	50	66	0	0	0	12.925
58	50	65	0	0	0	12.9275
58	50	65	0	0	0	12.93
58	50	65	0	0	0	12.9325
59	50	65	1	0	0	12.935
59	50	65	0	0	0	12.9375
59	50	65	0	0	0	12.94
59	50	65	0	0	0	12.9425
59	50	65	0	0	0	12.945
59	50	64	0	1	0	12.9475
60	51	63	2	1	0	12.95
60	50	62	0	2	0	12.9525
61	50	61	0	0	0	12.955
60	50	62	0	0	0	12.9575
58	52	62	0	0	0	12.96
59	51	62	1	0	1	12.9625
59	51	62	0	0	0	12.965
59	51	62	0	0	0	12.9675
59	51	62	0	0	0	12.97
59	51	62	0	0	0	12.9725
57	51	63	0	1	0	12.975
55	52	63	0	1	0	12.9775
55	51	64	0	0	0	12.98
55	51	64	0	0	0	12.9825
54	52	64	0	0	0	12.985
54	52	64	0	0	0	12.9875
54	52	64	0	0	0	12.99
54	52	64	0	0	0	12.9925
54	52	64	0	0	0	12.995
54	53	63	0	0	0	12.9975
55	53	63	1	0	0	13
55	52	63	0	1	0	13.0025
54	53	63	0	0	0	13.005
54	53	63	0	0	0	13.0075
54	53	63	0	0	0	13.01
55	52	63	1	0	1	13.0125
56	51	63	1	1	0	13.015
56	51	63	0	0	0	13.0175
56	51	63	0	0	0	13.02
55	51	63	0	1	0	13.0225
54	51	63	0	1	0	13.025
54	51	63	0	0	0	13.0275
54	51	63	0	0	0	13.03
54	50	63	0	0	1	13.0325
54	50	63	0	0	0	13.035
54	50	63	0	0	0	13.0375
53	51	63	0	0	0	13.04
53	51	63	0	0	0	13.0425
54	51	62	0	0	0	13.045
54	51	62	0	0	0	13.0475
54	51	61	0	1	0	13.05
54	51	61	0	0	0	13.0525
54	51	61	0	0	0	13.055
54	51	61	0	0	0	13.0575
54	51	61	0	0	0	13.06
54	51	61	0	0	0	13.0625
54	51	61	0	0	0	13.065
54	50	62	0	0	0	13.0675
53	51	62	0	0	0	13.07
53	51	62	0	0	0	13.0725
53	51	62	0	0	0	13.075
53	51	62	0	0	0	13.0775
52	52	62	0	0	0	13.08
52	52	62	0	0	0	13.0825
52	53	62	1	0	0	13.085
51	54	62	0	0	0	13.0875
51	53	62	0	1	0	13.09
51	53	62	0	0	0	13.0925
51	53	62	0	0	0	13.095
52	53	62	1	0	0	13.0975
52	52	62	0	1	0	13.1
53	52	62	1	0	0	13.1025
53	51	63	0	0	0	13.105
54	51	63	1	0	0	13.1075
54	51	63	0	0	0	13.11
54	51	63	0	0	0	13.1125
54	51	62	0	1	0	13.115
54	51	62	0	0	0	13.1175
55	50	62	0	0	0	13.12
55	50	62	0	0	0	13.1225
55	49	62	0	0	1	13.125
56	49	61	0	0	0	13.1275
56	49	61	0	0	0	13.13
56	49	61	0	0	0	13.1325
55	50	61	0	0	0	13.135
55	50	61	0	0	0	13.1375
55	50	61	0	0	0	13.14
55	49	62	0	0	0	13.1425
55	49	62	0	0	0	13.145
54	50	62	0	0	0	13.1475
54	50	62	0	0	0	13.15
54	50	62	0	0	0	13.1525
54	49	62	0	1	0	13.155
54	49	62	0	0	0	13.1575
54	48	62	0	1	0	13.16
54	49	62	1	0	0	13.1625
54	49	62	0	0	0	13.165
54	48	63	0	0	0	13.1675
54	48	63	0	0	0	13.17
54	48	63	0	0	0	13.1725
54	48	63	0	0	0	13.175
54	48	63	0	0	0	13.1775
53	49	63	0	0	0	13.18
53	49	63	0	0	0	13.1825
54	49	62	0	0	0	13.185
54	49	62	0	0	0	13.1875
54	49	62	0	0	0	13.19
55	49	61	1	1	0	13.1925
53	51	61	0	0	0	13.195
52	52	61	0	0	0	13.1975
52	52	61	0	0	0	13.2
52	52	61	0	0	0	13.2025
53	52	59	0	1	0	13.205
53	52	59	0	0	0	13.2075
53	52	59	0	0	0	13.21
52	52	59	0	1	0	13.2125
52	52	59	0	0	0	13.215
52	52	59	0	0	0	13.2175
52	52	59	1	1	0	13.22
51	53	59	0	0	0	13.2225
51	53	59	0	0	0	13.225
49	55	59	0	0	0	13.2275
49	55	59	0	0	0	13.23
48	56	59	0	0	0	13.2325
48	56	59	0	0	0	13.235
48	55	60	0	0	0	13.2375
48	55	60	0	0	0	13.24
49	55	60	1	0	0	13.2425
50	55	60	1	0	0	13.245
49	56	60	0	0	0	13.2475
49	56	60	0	0	0	13.25
49	55	61	0	0	0	13.2525
48	55	61	0	1	0	13.255
50	55	60	1	0	0	13.2575
50	55	61	1	0	0	13.26
48	57	61	0	0	0	13.2625
49	57	61	1	0	0	13.265
49	56	62	0	0	0	13.2675
49	56	62	0	0	0	13.27
49	56	62	0	0	0	13.2725
50	56	62	1	0	0	13.275
51	56	62	1	0	0	13.2775
51	56	62	0	0	0	13.28
51	55	63	0	0	0	13.2825
51	55	63	0	0	0	13.285
51	54	64	0	0	0	13.2875
51	54	64	0	0	0	13.29
51	54	64	0	0	0	13.2925
52	54	63	0	0	0	13.295
52	54	63	0	0	0	13.2975
53	54	63	1	0	0	13.3
53	54	63	0	0	0	13.3025
54	54	63	1	0	0	13.305
54	54	63	0	0	0	13.3075
54	54	63	0	0	0	13.31
54	54	63	0	0	0	13.3125
54	53	64	0	0	0	13.315
53	53	64	0	1	0	13.3175
53	53	63	0	1	0	13.32
52	52	64	0	1	0	13.3225
52	52	64	0	0	0	13.325
52	52	64	0	0	0	13.3275
52	52	64	0	0	0	13.33
52	52	64	0	0	0	13.3325
53	52	62	0	1	0	13.335
53	52	62	0	0	0	13.3375
53	51	62	0	0	1	13.34
53	51	62	0	0	0	13.3425
53	51	62	0	0	0	13.345
53	51	62	0	0	0	13.3475
53	51	62	0	0	0	13.35
54	51	62	1	0	0	13.3525
54	51	62	0	0	0	13.355
53	52	62	0	0	0	13.3575
53	52	62	0	0	0	13.36
53	52	62	0	0	0	13.3625
52	53	62	0	0	0	13.365
52	53	61	0	1	0	13.3675
52	53	61	0	0	0	13.37
52	53	61	0	0	0	13.3725
52	52	61	0	1	0	13.375
52	52	61	0	0	0	13.3775
54	52	60	1	0	0	13.38
54	52	60	0	0	0	13.3825
54	52	60	0	0	0	13.385
55	51	59	0	0	1	13.3875
55	51	59	0	0	0	13.39
56	51	59	1	0	0	13.3925
56	50	59	0	0	1	13.395
55	51	59	0	0	0	13.3975
55	51	59	0	0	0	13.4
55	49	61	0	0	0	13.4025
55	49	61	0	0	0	13.405
56	49	61	1	0	0	13.4075
56	49	61	0	0	0	13.41
56	49	61	0	0	0	13.4125
55	50	61	0	0	0	13.415
54	50	62	0	0	0	13.4175
54	50	62	0	0	0	13.42
54	50	62	0	0	0	13.4225
53	51	62	0	0	0	13.425
53	51	62	0	0	0	13.4275
53	50	62	0	0	1	13.43
53	49	63	0	0	0	13.4325
51	50	63	0	1	0	13.435
51	48	64	0	0	1	13.4375
51	47	64	0	1	0	13.44
52	47	63	0	0	0	13.4425
52	48	63	1	0	0	13.445
52	48	63	0	0	0	13.4475
52	48	63	0	0	0	13.45
52	48	63	0	0	0	13.4525
52	48	63	0	0	0	13.455
52	48	63	0	0	0	13.4575
53	48	62	0	0	0	13.46
53	48	62	0	0	0	13.4625
54	47	62	1	1	0	13.465
55	46	63	1	0	0	13.4675
55	46	63	0	0	0	13.47
55	45	64	0	0	0	13.4725
56	46	63	1	0	0	13.475
56	46	63	0	0	0	13.4775
55	47	62	0	1	0	13.48
56	47	62	1	0	0	13.4825
56	47	62	0	0	0	13.485
55	48	62	0	0	0	13.4875
56	48	62	1	0	0	13.49
56	48	62	0	0	0	13.4925
56	48	62	0	0	0	13.495
57	48	61	0	0	0	13.4975
58	48	60	0	0	0	13.5
58	48	60	0	0	0	13.5025
58	48	60	0	0	0	13.505
58	48	60	0	0	0	13.5075
58	48	60	0	0	0	13.51
59	48	59	0	0	0	13.5125
60	48	59	1	0	0	13.515
60	48	59	0	0	0	13.5175
60	48	59	0	0	0	13.52
60	48	59	0	0	0	13.5225
61	48	59	1	0	0	13.525
61	47	59	0	0	1	13.5275
62	47	58	0	0	0	13.53
62	47	58	0	0	0	13.5325
62	47	58	0	0	0	13.535
63	47	58	1	0	0	13.5375
63	47	58	0	0	0	13.54
63	47	58	0	0	0	13.5425
63	47	58	0	0	0	13.545
62	48	58	0	0	0	13.5475
62	48	58	0	0	0	13.55
63	48	58	1	0	0	13.5525
63	47	58	0	0	1	13.555
63	47	58	0	0	0	13.5575
63	47	57	0	1	0	13.56
63	47	57	0	0	0	13.5625
63	47	57	0	0	0	13.565
62	48	57	0	0	0	13.5675
62	48	57	0	0	0	13.57
62	48	57	0	0	0	13.5725
62	47	57	0	0	1	13.575
62	47	57	0	0	0	13.5775
63	47	57	1	0	0	13.58
63	47	57	0	0	0	13.5825
61	47	57	0	2	0	13.585
61	47	57	0	0	0	13.5875
61	47	57	0	0	0	13.59
60	48	57	0	0	0	13.5925
59	49	57	0	0	0	13.595
60	48	57	1	1	0	13.5975
60	48	57	0	0	0	13.6
61	48	57	1	0	0	13.6025
61	48	57	0	0	0	13.605
60	49	57	0	0	0	13.6075
59	50	57	0	0	0	13.61
60	50	56	0	0	0	13.6125
61	50	56	1	0	0	13.615
62	50	56	1	0	0	13.6175
61	51	56	0	0	0	13.62
60	52	56	0	0	0	13.6225
60	51	57	0	0	0	13.625
60	51	57	0	0	0	13.6275
60	51	56	0	1	0	13.63
60	51	56	0	0	0	13.6325
60	51	56	0	0	0	13.635
60	50	57	0	0	0	13.6375
60	49	58	0	0	0	13.64
60	48	58	0	1	0	13.6425
60	48	58	0	0	0	13.645
60	47	58	0	0	1	13.6475
60	47	58	0	0	0	13.65
59	47	59	0	0	0	13.6525
60	47	58	0	0	0	13.655
60	45	60	0	0	0	13.6575
60	45	60	0	0	0	13.66
61	45	59	0	0	0	13.6625
61	45	59	0	0	0	13.665
61	45	59	0	0	0	13.6675
62	45	58	0	0	0	13.67
62	45	58	0	0	0	13.6725
62	45	58	0	0	0	13.675
61	46	58	0	0	0	13.6775
61	45	59	0	0	0	13.68
61	44	60	0	0	0	13.6825
62	44	59	0	0	0	13.685
62	44	59	0	0	0	13.6875
62	44	59	0	0	0	13.69
62	44	59	0	0	0	13.6925
62	44	59	0	0	0	13.695
62	44	59	0	0	0	13.6975
62	44	59	0	0	0	13.7
62	44	59	0	0	0	13.7025
62	44	58	0	1	0	13.705
62	44	58	0	0	0	13.7075
63	44	57	1	1	0	13.71
63	43	57	0	1	0	13.7125
63	43	57	0	0	0	13.715
63	43	57	0	0	0	13.7175
63	43	56	0	1	0	13.72
62	44	56	0	0	0	13.7225
63	44	56	1	0	0	13.725
62	45	56	0	0	0	13.7275
64	45	56	2	0	0	13.73
65	45	55	0	0	0	13.7325
65	44	55	0	0	1	13.735
65	44	55	0	0	0	13.7375
64	43	54	0	2	1	13.74
64	43	54	0	0	0	13.7425
64	43	54	0	0	0	13.745
64	43	54	0	0	0	13.7475
65	43	54	1	0	0	13.75
66	42	55	1	0	0	13.7525
65	43	55	0	0	0	13.755
65	43	55	0	0	0	13.7575
65	43	55	0	0	0	13.76
63	42	55	0	2	1	13.7625
63	41	56	0	0	0	13.765
63	41	56	0	0	0	13.7675
64	41	56	1	0	0	13.77
64	41	56	0	0	0	13.7725
65	41	56	1	0	0	13.775
65	41	55	0	1	0	13.7775
65	41	55	0	0	0	13.78
65	41	55	0	0	0	13.7825
65	40	56	0	0	0	13.785
65	40	56	0	0	0	13.7875
65	39	57	0	0	0	13.79
65	39	57	0	0	0	13.7925
65	39	57	0	0	0	13.795
65	39	56	0	1	0	13.7975
65	40	56	1	0	0	13.8
65	39	56	0	0	1	13.8025
65	39	56	0	0	0	13.805
65	39	56	0	0	0	13.8075
65	39	56	0	0	0	13.81
64	40	56	0	0	0	13.8125
64	40	56	0	0	0	13.815
64	40	56	0	0	0	13.8175
64	40	56	0	0	0	13.82
64	40	56	1	1	0	13.8225
65	40	55	1	1	0	13.825
65	40	55	0	0	0	13.8275
65	40	55	0	0	0	13.83
65	40	55	0	0	0	13.8325
65	40	55	0	0	0	13.835
66	40	55	1	0	0	13.8375
66	40	55	0	0	0	13.84
67	39	56	1	0	0	13.8425
67	38	56	0	0	1	13.845
68	38	56	1	0	0	13.8475
68	38	56	0	0	0	13.85
67	39	56	0	0	0	13.8525
67	39	56	0	0	0	13.855
67	39	56	0	0	0	13.8575
67	39	56	0	0	0	13.86
67	39	56	0	0	0	13.8625
66	38	56	0	2	0	13.865
66	38	56	0	0	0	13.8675
67	38	56	1	0	0	13.87
68	38	56	1	0	0	13.8725
68	38	55	0	1	0	13.875
68	37	55	0	1	0	13.8775
68	37	55	0	0	0	13.88
69	37	55	1	0	0	13.8825
69	37	55	0	0	0	13.885
67	39	55	0	0	0	13.8875
67	39	55	0	0	0	13.89
67	39	55	0	0	0	13.8925
68	39	55	1	0	0	13.895
69	37	55	0	0	1	13.8975
70	37	55	1	0	0	13.9
70	37	55	0	0	0	13.9025
71	37	55	1	0	0	13.905
71	36	56	0	0	0	13.9075
72	36	55	0	0	0	13.91
72	36	55	0	0	0	13.9125
72	35	55	0	0	1	13.915
72	35	55	0	0	0	13.9175
73	35	55	1	0	0	13.92
73	35	55	0	0	0	13.9225
73	35	55	0	0	0	13.925
73	35	55	0	0	0	13.9275
73	35	55	0	0	0	13.93
73	35	55	0	0	0	13.9325
72	36	55	0	0	0	13.935
72	36	55	0	0	0	13.9375
70	37	55	0	1	0	13.94
70	37	55	1	1	0	13.9425
70	37	55	0	0	0	13.945
70	36	55	0	1	0	13.9475
70	36	55	0	0	0	13.95
70	36	55	0	0	0	13.9525
70	36	55	0	0	0	13.955
71	36	55	1	0	0	13.9575
75	36	53	2	0	0	13.96
75	36	52	0	1	0	13.9625
75	36	52	0	0	0	13.965
75	35	52	0	0	1	13.9675
74	36	52	0	0	0	13.97
75	36	52	1	0	0	13.9725
75	36	52	0	0	0	13.975
76	36	52	1	0	0	13.9775
76	36	52	0	0	0	13.98
75	36	53	0	0	0	13.9825
74	37	53	0	0	0	13.985
72	39	53	0	0	0	13.9875
72	39	53	0	0	0	13.99
72	38	53	0	0	1	13.9925
72	38	53	0	0	0	13.995
72	38	53	0	0	0	13.9975
72	38	53	0	0	0	14
72	39	53	1	0	0	14.0025
73	38	54	1	0	0	14.005
73	38	54	0	0	0	14.0075
73	38	54	0	0	0	14.01
72	39	54	0	0	0	14.0125
71	40	54	0	0	0	14.015
71	39	55	0	0	0	14.0175
72	39	54	0	0	0	14.02
72	38	54	0	1	0	14.0225
71	39	54	0	0	0	14.025
70	39	54	0	1	0	14.0275
70	39	54	0	0	0	14.03
69	39	54	0	1	0	14.0325
69	39	54	0	0	0	14.035
69	38	54	0	0	1	14.0375
70	38	54	1	0	0	14.04
70	38	54	0	0	0	14.0425
69	38	54	0	1	0	14.045
68	39	54	0	0	0	14.0475
68	40	53	1	1	0	14.05
69	40	53	1	0	0	14.0525
69	41	53	1	0	0	14.055
69	41	53	0	0	0	14.0575
69	41	53	0	0	0	14.06
68	42	53	0	0	0	14.0625
68	42	53	0	0	0	14.065
67	43	53	0	0	0	14.0675
68	43	52	1	1	0	14.07
67	43	53	0	0	0	14.0725
67	43	53	0	0	0	14.075
67	43	53	0	0	0	14.0775
67	43	53	0	0	0	14.08
68	43	53	1	0	0	14.0825
68	43	53	0	0	0	14.085
68	43	53	0	0	0	14.0875
70	43	53	2	0	0	14.09
69	42	54	0	1	0	14.0925
69	42	53	0	1	0	14.095
68	42	53	0	1	0	14.0975
69	42	53	1	0	0	14.1
69	42	53	0	0	0	14.1025
69	42	53	0	0	0	14.105
69	42	52	0	1	0	14.1075
68	42	53	0	0	0	14.11
67	43	53	0	0	0	14.1125
67	43	53	0	0	0	14.115
67	44	53	1	0	0	14.1175
67	44	53	0	0	0	14.12
68	44	53	1	0	0	14.1225
68	44	53	0	0	0	14.125
67	45	53	0	0	0	14.1275
69	45	51	0	0	0	14.13
70	45	51	1	0	0	14.1325
70	44	52	0	0	0	14.135
69	45	52	0	0	0	14.1375
70	44	53	1	0	0	14.14
70	44	53	0	0	0	14.1425
70	44	53	0	0	0	14.145
70	44	53	0	0	0	14.1475
71	44	53	1	0	0	14.15
71	44	53	0	0	0	14.1525
72	45	53	2	0	0	14.155
71	46	53	0	0	0	14.1575
71	46	53	0	0	0	14.16
71	44	54	0	0	1	14.1625
71	44	54	0	0	0	14.165
71	44	54	0	0	0	14.1675
71	44	54	0	0	0	14.17
71	44	54	0	0	0	14.1725
71	42	54	0	1	1	14.175
72	41	55	1	0	0	14.1775
72	41	55	0	0	0	14.18
72	42	54	1	1	0	14.1825
72	42	54	0	0	0	14.185
73	42	54	1	0	0	14.1875
73	42	54	0	0	0	14.19
73	42	54	0	0	0	14.1925
73	42	54	0	0	0	14.195
73	42	54	0	0	0	14.1975
73	42	54	0	0	0	14.2
73	42	54	0	0	0	14.2025
73	42	54	0	0	0	14.205
73	41	55	0	0	0	14.2075
73	41	55	0	0	0	14.21
73	41	55	0	0	0	14.2125
74	41	55	1	0	0	14.215
73	40	55	0	1	1	14.2175
73	40	55	0	0	0	14.22
73	40	55	0	0	0	14.2225
72	41	55	0	0	0	14.225
72	41	55	0	0	0	14.2275
71	41	56	0	0	0	14.23
71	41	56	0	0	0	14.2325
71	41	56	0	0	0	14.235
70	42	56	0	0	0	14.2375
71	41	57	1	0	0	14.24
70	42	57	0	0	0	14.2425
70	41	58	0	0	0	14.245
71	41	58	1	0	0	14.2475
71	41	58	0	0	0	14.25
71	41	58	0	0	0	14.2525
71	41	58	0	0	0	14.255
72	41	58	1	0	0	14.2575
72	41	58	0	0	0	14.26
72	41	58	0	0	0	14.2625
73	41	58	1	0	0	14.265
73	40	58	0	1	0	14.2675
73	40	58	0	0	0	14.27
73	39	59	0	0	0	14.2725
71	41	59	0	0	0	14.275
74	41	57	1	0	0	14.2775
74	41	57	0	0	0	14.28
74	41	57	0	0	0	14.2825
74	41	57	0	0	0	14.285
73	41	57	0	1	0	14.2875
73	41	57	0	0	0	14.29
72	42	57	0	0	0	14.2925
72	42	57	0	0	0	14.295
72	41	57	0	1	0	14.2975
72	41	57	0	0	0	14.3
73	41	56	0	0	0	14.3025
73	41	56	0	0	0	14.305
73	41	56	0	0	0	14.3075
73	41	56	0	0	0	14.31
73	40	57	0	0	0	14.3125
73	40	57	0	0	0	14.315
73	40	57	0	0	0	14.3175
73	40	57	0	0	0	14.32
73	40	57	0	0	0	14.3225
73	39	57	0	0	1	14.325
74	39	57	1	0	0	14.3275
75	39	56	0	0	0	14.33
75	39	56	0	0	0	14.3325
75	39	56	0	0	0	14.335
75	38	56	0	0	1	14.3375
78	38	56	3	0	0	14.34
77	39	56	1	1	0	14.3425
76	39	56	0	1	0	14.345
77	39	55	0	0	0	14.3475
77	39	55	0	0	0	14.35
77	39	55	0	0	0	14.3525
76	40	55	0	0	0	14.355
75	41	55	0	0	0	14.3575
75	41	55	0	0	0	14.36
74	41	56	0	0	0	14.3625
73	42	56	0	0	0	14.365
72	43	56	0	0	0	14.3675
72	43	56	0	0	0	14.37
72	43	56	0	0	0	14.3725
73	43	55	0	0	0	14.375
72	44	54	0	1	0	14.3775
72	44	54	0	0	0	14.38
72	44	54	0	0	0	14.3825
71	46	53	0	0	0	14.385
70	46	54	0	0	0	14.3875
70	45	55	0	0	0	14.39
70	45	55	0	0	0	14.3925
70	45	55	0	0	0	14.395
70	45	55	0	0	0	14.3975
70	45	55	0	0	0	14.4
70	45	55	0	0	0	14.4025
69	46	55	0	0	0	14.405
69	45	55	0	1	0	14.4075
66	48	55	0	0	0	14.41
66	48	55	0	0	0	14.4125
66	48	55	0	0	0	14.415
67	48	55	1	0	0	14.4175
68	48	55	1	0	0	14.42
68	48	55	0	0	0	14.4225
68	48	54	0	1	0	14.425
68	48	54	0	0	0	14.4275
67	47	54	0	1	1	14.43
67	47	54	0	0	0	14.4325
67	47	54	0	0	0	14.435
68	47	53	0	0	0	14.4375
68	47	53	0	0	0	14.44
67	48	53	0	0	0	14.4425
67	48	53	0	0	0	14.445
66	48	53	0	1	0	14.4475
66	48	53	0	0	0	14.45
67	48	53	1	0	0	14.4525
69	48	52	1	0	0	14.455
69	48	52	0	0	0	14.4575
68	48	52	0	1	0	14.46
68	48	52	0	0	0	14.4625
69	48	52	1	0	0	14.465
68	48	52	0	1	0	14.4675
68	48	52	0	0	0	14.47
68	48	52	0	0	0	14.4725
68	48	52	0	0	0	14.475
68	47	52	0	1	0	14.4775
69	47	51	1	1	0	14.48
69	47	51	0	0	0	14.4825
67	46	51	0	2	1	14.485
65	48	51	0	0	0	14.4875
65	48	51	0	0	0	14.49
65	48	51	0	0	0	14.4925
65	47	52	0	0	0	14.495
65	47	52	0	0	0	14.4975
65	47	52	0	0	0	14.5
65	46	52	0	1	0	14.5025
65	46	52	0	0	0	14.505
65	44	54	0	0	0	14.5075
66	43	55	1	0	0	14.51
67	43	55	1	0	0	14.5125
68	43	55	1	0	0	14.515
68	43	55	0	0	0	14.5175
68	43	55	0	0	0	14.52
69	43	54	0	0	0	14.5225
69	43	54	0	0	0	14.525
69	43	54	0	0	0	14.5275
69	43	54	0	0	0	14.53
69	43	54	0	0	0	14.5325
69	43	54	0	0	0	14.535
69	43	54	0	0	0	14.5375
68	44	54	1	1	0	14.54
68	43	54	0	1	0	14.5425
69	43	53	0	0	0	14.545
68	43	53	0	1	0	14.5475
68	43	53	0	0	0	14.55
72	43	52	3	0	0	14.5525
72	42	52	0	0	1	14.555
72	42	52	0	0	0	14.5575
72	42	52	0	0	0	14.56
72	42	52	0	0	0	14.5625
72	42	52	0	0	0	14.565
73	42	52	1	0	0	14.5675
73	42	52	0	0	0	14.57
72	43	52	0	0	0	14.5725
72	43	52	0	0	0	14.575
73	43	52	1	0	0	14.5775
73	43	52	0	0	0	14.58
74	43	52	1	0	0	14.5825
74	43	52	0	0	0	14.585
75	43	51	0	0	0	14.5875
75	43	51	0	0	0	14.59
75	43	51	0	0	0	14.5925
75	42	52	0	0	0	14.595
77	42	51	1	0	0	14.5975
77	42	51	0	0	0	14.6
78	41	51	1	1	0	14.6025
78	41	51	0	0	0	14.605
78	41	51	0	0	0	14.6075
78	41	51	0	0	0	14.61
78	41	51	0	0	0	14.6125
77	42	51	0	0	0	14.615
77	41	52	0	0	0	14.6175
77	41	52	0	0	0	14.62
77	39	52	0	1	1	14.6225
77	39	52	0	0	0	14.625
77	39	52	0	0	0	14.6275
77	39	52	0	0	0	14.63
78	40	52	2	0	0	14.6325
78	40	52	0	0	0	14.635
78	40	52	0	0	0	14.6375
77	41	51	0	1	0	14.64
78	41	51	1	0	0	14.6425
79	41	51	1	0	0	14.645
79	41	51	0	0	0	14.6475
79	42	51	1	0	0	14.65
79	42	51	0	0	0	14.6525
79	42	51	0	0	0	14.655
79	42	51	0	0	0	14.6575
79	42	51	0	0	0	14.66
78	43	51	0	0	0	14.6625
78	43	51	0	0	0	14.665
78	43	51	0	0	0	14.6675
79	43	51	1	0	0	14.67
79	43	51	0	0	0	14.6725
78	43	51	0	0	1	14.675
78	43	51	0	0	0	14.6775
79	43	51	1	0	0	14.68
79	43	51	0	0	0	14.6825
79	42	52	0	0	0	14.685
79	41	52	0	1	0	14.6875
79	41	52	0	0	0	14.69
77	41	52	0	2	0	14.6925
77	41	52	0	0	0	14.695
77	40	52	0	1	0	14.6975
77	40	52	0	0	0	14.7
77	40	52	0	0	0	14.7025
77	40	52	0	0	0	14.705
77	39	53	0	0	0	14.7075
77	39	53	0	0	0	14.71
77	39	53	0	0	0	14.7125
75	41	53	0	0	0	14.715
74	41	53	0	1	0	14.7175
74	40	53	0	1	0	14.72
74	40	52	0	1	0	14.7225
75	40	50	0	1	0	14.725
75	40	50	0	0	0	14.7275
75	39	50	0	0	1	14.73
75	39	50	0	0	0	14.7325
75	38	51	0	0	0	14.735
74	37	51	0	1	1	14.7375
73	38	51	0	0	0	14.74
73	38	51	0	0	0	14.7425
75	37	52	2	0	0	14.745
75	37	52	0	0	0	14.7475
75	37	52	0	0	0	14.75
75	37	52	0	0	0	14.7525
75	37	52	0	0	0	14.755
75	37	52	0	0	0	14.7575
75	37	52	0	0	0	14.76
76	37	51	0	0	0	14.7625
77	35	51	1	2	0	14.765
78	35	51	1	0	0	14.7675
78	34	52	0	0	0	14.77
78	34	52	0	0	0	14.7725
79	34	51	1	1	0	14.775
79	34	51	0	0	0	14.7775
79	34	51	0	0	0	14.78
79	34	51	0	0	0	14.7825
79	34	51	0	0	0	14.785
80	33	52	1	0	0	14.7875
81	34	52	2	0	0	14.79
82	34	51	0	0	0	14.7925
82	33	52	0	0	0	14.795
81	34	52	0	0	0	14.7975
82	33	53	1	0	0	14.8
83	33	52	0	0	0	14.8025
82	34	52	0	0	0	14.805
82	34	52	1	1	0	14.8075
82	34	52	0	0	0	14.81
82	34	52	0	0	0	14.8125
82	33	51	0	2	0	14.815
82	33	51	0	0	0	14.8175
82	33	51	0	0	0	14.82
82	33	51	0	0	0	14.8225
82	33	51	0	0	0	14.825
81	34	51	0	0	0	14.8275
81	34	51	0	0	0	14.83
80	35	51	0	0	0	14.8325
79	36	51	0	0	0	14.835
79	36	51	0	0	0	14.8375
79	36	51	0	0	0	14.84
78	36	51	0	1	0	14.8425
77	37	51	0	0	0	14.845
77	37	51	0	0	0	14.8475
77	36	52	0	0	0	14.85
77	36	52	0	0	0	14.8525
77	36	52	0	0	0	14.855
77	36	52	0	0	0	14.8575
77	36	52	0	0	0	14.86
77	36	52	0	0	0	14.8625
77	36	52	0	0	0	14.865
