S	I	R	t
217	49	134	6.50625
217	48	135	6.5075
217	48	135	6.50875
217	48	135	6.51
217	48	135	6.51125
217	48	135	6.5125
216	49	135	6.51375
216	49	135	6.515
216	49	135	6.51625
216	49	135	6.5175
216	49	135	6.51875
216	48	136	6.52
216	48	136	6.52125
216	48	136	6.5225
215	49	136	6.52375
215	49	136	6.525
215	49	136	6.52625
215	49	136	6.5275
215	49	136	6.52875
214	50	136	6.53
214	50	136	6.53125
214	50	136	6.5325
214	50	136	6.53375
214	49	137	6.535
214	49	137	6.53625
214	49	137	6.5375
214	49	137	6.53875
213	50	137	6.54
214	50	136	6.54125
214	50	136	6.5425
214	49	137	6.54375
214	49	137	6.545
214	49	137	6.54625
215	49	136	6.5475
215	49	136	6.54875
215	49	136	6.55
215	49	136	6.55125
215	49	136	6.5525
215	49	136	6.55375
215	49	136	6.555
215	49	136	6.55625
215	49	136	6.5575
215	48	137	6.55875
215	48	137	6.56
215	48	137	6.56125
215	47	138	6.5625
215	47	138	6.56375
215	47	138	6.565
214	48	138	6.56625
214	48	138	6.5675
214	48	138	6.56875
214	48	138	6.57
214	48	138	6.57125
214	48	138	6.5725
214	47	139	6.57375
214	47	139	6.575
215	47	138	6.57625
215	47	138	6.5775
215	47	138	6.57875
215	48	137	6.58
215	48	137	6.58125
215	48	137	6.5825
215	48	137	6.58375
216	48	136	6.585
216	48	136	6.58625
216	48	136	6.5875
216	48	136	6.58875
216	48	136	6.59
216	48	136	6.59125
216	48	136	6.5925
216	48	136	6.59375
216	48	136	6.595
215	49	136	6.59625
215	48	137	6.5975
215	48	137	6.59875
215	48	137	6.6
215	48	137	6.60125
215	48	137	6.6025
215	48	137	6.60375
215	48	137	6.605
215	48	137	6.60625
215	48	137	6.6075
215	48	137	6.60875
215	48	137	6.61
215	48	137	6.61125
215	48	137	6.6125
215	48	137	6.61375
215	47	138	6.615
214	48	138	6.61625
214	48	138	6.6175
214	48	138	6.61875
214	48	138	6.62
214	47	139	6.62125
214	46	140	6.6225
214	46	140	6.62375
214	46	140	6.625
214	46	140	6.62625
214	46	140	6.6275
214	46	140	6.62875
214	45	141	6.63
214	45	141	6.63125
215	45	140	6.6325
215	45	140	6.63375
215	45	140	6.635
215	45	140	6.63625
215	45	140	6.6375
216	45	139	6.63875
216	44	140	6.64
216	44	140	6.64125
216	44	140	6.6425
216	44	140	6.64375
216	44	140	6.645
216	44	140	6.64625
216	44	140	6.6475
216	44	140	6.64875
216	44	140	6.65
216	44	140	6.65125
216	44	140	6.6525
216	44	140	6.65375
216	44	140	6.655
216	44	140	6.65625
217	44	139	6.6575
217	42	141	6.65875
217	42	141	6.66
217	42	141	6.66125
217	42	141	6.6625
217	42	141	6.66375
217	42	141	6.665
217	42	141	6.66625
217	42	141	6.6675
217	42	141	6.66875
217	42	141	6.67
217	42	141	6.67125
216	43	141	6.6725
216	43	141	6.67375
216	43	141	6.675
216	43	141	6.67625
216	43	141	6.6775
216	43	141	6.67875
216	43	141	6.68
217	43	140	6.68125
217	43	140	6.6825
217	43	140	6.68375
216	44	140	6.685
216	44	140	6.68625
216	44	140	6.6875
216	44	140	6.68875
216	43	141	6.69
216	43	141	6.69125
216	42	142	6.6925
216	42	142	6.69375
217	42	141	6.695
218	42	140	6.69625
217	43	140	6.6975
217	42	141	6.69875
217	42	141	6.7
217	42	141	6.70125
217	42	141	6.7025
217	42	141	6.70375
217	42	141	6.705
217	42	141	6.70625
217	40	143	6.7075
216	41	143	6.70875
216	41	143	6.71
216	41	143	6.71125
216	41	143	6.7125
216	41	143	6.71375
216	41	143	6.715
216	40	144	6.71625
216	40	144	6.7175
216	40	144	6.71875
215	41	144	6.72
215	41	144	6.72125
215	41	144	6.7225
215	41	144	6.72375
215	41	144	6.725
214	42	144	6.72625
214	42	144	6.7275
214	42	144	6.72875
214	41	145	6.73
215	40	145	6.73125
215	40	145	6.7325
215	40	145	6.73375
215	40	145	6.735
215	40	145	6.73625
215	40	145	6.7375
215	40	145	6.73875
215	40	145	6.74
215	40	145	6.74125
213	42	145	6.7425
213	42	145	6.74375
213	41	146	6.745
213	41	146	6.74625
213	41	146	6.7475
213	41	146	6.74875
213	41	146	6.75
213	41	146	6.75125
213	41	146	6.7525
214	41	145	6.75375
214	41	145	6.755
214	40	146	6.75625
214	40	146	6.7575
214	40	146	6.75875
214	40	146	6.76
214	40	146	6.76125
214	40	146	6.7625
214	40	146	6.76375
214	40	146	6.765
214	40	146	6.76625
213	41	146	6.7675
213	42	145	6.76875
213	41	146	6.77
213	41	146	6.77125
213	41	146	6.7725
212	42	146	6.77375
212	41	147	6.775
213	40	147	6.77625
212	41	147	6.7775
212	41	147	6.77875
211	42	147	6.78
211	42	147	6.78125
211	42	147	6.7825
211	42	147	6.78375
212	42	146	6.785
212	41	147	6.78625
212	41	147	6.7875
212	41	147	6.78875
212	41	147	6.79
212	41	147	6.79125
212	41	147	6.7925
212	41	147	6.79375
212	40	148	6.795
212	40	148	6.79625
212	39	149	6.7975
212	39	149	6.79875
212	39	149	6.8
211	39	150	6.80125
211	39	150	6.8025
211	39	150	6.80375
211	39	150	6.805
213	39	148	6.80625
213	39	148	6.8075
213	39	148	6.80875
213	39	148	6.81
213	39	148	6.81125
213	39	148	6.8125
213	39	148	6.81375
213	39	148	6.815
212	40	148	6.81625
212	40	148	6.8175
212	40	148	6.81875
212	39	149	6.82
212	39	149	6.82125
215	38	147	6.8225
215	38	147	6.82375
216	38	146	6.825
216	38	146	6.82625
216	38	146	6.8275
216	38	146	6.82875
216	38	146	6.83
216	38	146	6.83125
216	38	146	6.8325
216	38	146	6.83375
215	39	146	6.835
215	39	146	6.83625
214	40	146	6.8375
214	40	146	6.83875
213	41	146	6.84
214	41	145	6.84125
214	41	145	6.8425
214	41	145	6.84375
214	41	145	6.845
214	41	145	6.84625
214	41	145	6.8475
214	41	145	6.84875
214	41	145	6.85
214	41	145	6.85125
214	40	146	6.8525
214	40	146	6.85375
214	40	146	6.855
214	40	146	6.85625
214	41	145	6.8575
214	41	145	6.85875
214	41	145	6.86
214	41	145	6.86125
213	42	145	6.8625
213	42	145	6.86375
213	42	145	6.865
213	42	145	6.86625
213	42	145	6.8675
213	42	145	6.86875
213	42	145	6.87
213	42	145	6.87125
213	42	145	6.8725
213	42	145	6.87375
213	42	145	6.875
213	42	145	6.87625
213	42	145	6.8775
213	42	145	6.87875
213	42	145	6.88
213	42	145	6.88125
213	42	145	6.8825
213	42	145	6.88375
213	42	145	6.885
213	42	145	6.88625
213	41	146	6.8875
213	41	146	6.88875
213	41	146	6.89
213	41	146	6.89125
213	41	146	6.8925
213	40	147	6.89375
213	40	147	6.895
213	40	147	6.89625
212	41	147	6.8975
212	41	147	6.89875
212	40	148	6.9
211	40	149	6.90125
211	40	149	6.9025
211	40	149	6.90375
211	40	149	6.905
211	40	149	6.90625
211	40	149	6.9075
211	40	149	6.90875
211	40	149	6.91
212	40	148	6.91125
212	40	148	6.9125
212	40	148	6.91375
212	40	148	6.915
212	40	148	6.91625
213	40	147	6.9175
213	40	147	6.91875
213	40	147	6.92
214	39	147	6.92125
214	39	147	6.9225
214	39	147	6.92375
214	39	147	6.925
214	39	147	6.92625
214	39	147	6.9275
214	39	147	6.92875
215	39	146	6.93
215	38	147	6.93125
215	38	147	6.9325
215	38	147	6.93375
215	38	147	6.935
215	38	147	6.93625
214	39	147	6.9375
214	38	148	6.93875
214	38	148	6.94
214	38	148	6.94125
214	38	148	6.9425
214	38	148	6.94375
214	38	148	6.945
214	38	148	6.94625
214	38	148	6.9475
214	38	148	6.94875
214	38	148	6.95
214	38	148	6.95125
214	38	148	6.9525
213	39	148	6.95375
213	39	148	6.955
213	39	148	6.95625
213	39	148	6.9575
213	39	148	6.95875
213	39	148	6.96
213	39	148	6.96125
213	38	149	6.9625
213	37	150	6.96375
213	37	150	6.965
213	37	150	6.96625
213	37	150	6.9675
213	37	150	6.96875
213	37	150	6.97
214	37	149	6.97125
213	38	149	6.9725
213	38	149	6.97375
213	38	149	6.975
214	38	148	6.97625
214	37	149	6.9775
214	37	149	6.97875
213	38	149	6.98
213	38	149	6.98125
214	38	148	6.9825
214	38	148	6.98375
214	38	148	6.985
214	38	148	6.98625
214	38	148	6.9875
214	38	148	6.98875
214	38	148	6.99
214	37	149	6.99125
214	38	148	6.9925
214	38	148	6.99375
214	38	148	6.995
213	39	148	6.99625
213	38	149	6.9975
213	38	149	6.99875
213	38	149	7
213	38	149	7.00125
213	38	149	7.0025
213	38	149	7.00375
213	38	149	7.005
213	38	149	7.00625
213	38	149	7.0075
213	38	149	7.00875
213	38	149	7.01
213	38	149	7.01125
213	37	150	7.0125
213	36	151	7.01375
213	36	151	7.015
213	36	151	7.01625
213	36	151	7.0175
213	36	151	7.01875
213	36	151	7.02
213	36	151	7.02125
213	36	151	7.0225
213	35	152	7.02375
213	35	152	7.025
213	35	152	7.02625
213	35	152	7.0275
213	35	152	7.02875
213	35	152	7.03
213	35	152	7.03125
213	35	152	7.0325
213	35	152	7.03375
213	35	152	7.035
213	35	152	7.03625
213	35	152	7.0375
213	34	153	7.03875
215	34	151	7.04
215	34	151	7.04125
216	34	150	7.0425
216	34	150	7.04375
216	35	149	7.045
216	35	149	7.04625
216	35	149	7.0475
216	35	149	7.04875
215	36	149	7.05
216	36	148	7.05125
217	36	147	7.0525
217	37	146	7.05375
217	37	146	7.055
217	36	147	7.05625
217	36	147	7.0575
218	36	146	7.05875
217	37	146	7.06
217	37	146	7.06125
217	37	146	7.0625
218	37	145	7.06375
218	37	145	7.065
219	37	144	7.06625
218	38	144	7.0675
218	38	144	7.06875
218	38	144	7.07
218	38	144	7.07125
219	38	143	7.0725
219	38	143	7.07375
219	38	143	7.075
219	38	143	7.07625
219	38	143	7.0775
219	38	143	7.07875
219	38	143	7.08
219	38	143	7.08125
219	38	143	7.0825
219	38	143	7.08375
219	38	143	7.085
219	38	143	7.08625
220	38	142	7.0875
220	38	142	7.08875
220	38	142	7.09
220	38	142	7.09125
220	38	142	7.0925
219	39	142	7.09375
219	39	142	7.095
219	39	142	7.09625
219	39	142	7.0975
219	39	142	7.09875
220	39	141	7.1
220	39	141	7.10125
220	39	141	7.1025
219	40	141	7.10375
219	40	141	7.105
219	40	141	7.10625
219	40	141	7.1075
220	40	140	7.10875
220	39	141	7.11
220	39	141	7.11125
220	38	142	7.1125
222	37	141	7.11375
221	38	141	7.115
221	38	141	7.11625
221	38	141	7.1175
221	38	141	7.11875
219	40	141	7.12
220	40	140	7.12125
220	40	140	7.1225
219	41	140	7.12375
219	41	140	7.125
219	41	140	7.12625
219	40	141	7.1275
219	40	141	7.12875
219	41	140	7.13
219	41	140	7.13125
219	41	140	7.1325
219	41	140	7.13375
219	41	140	7.135
219	41	140	7.13625
218	42	140	7.1375
218	42	140	7.13875
218	41	141	7.14
218	41	141	7.14125
218	41	141	7.1425
218	41	141	7.14375
218	41	141	7.145
218	41	141	7.14625
218	41	141	7.1475
218	42	140	7.14875
218	42	140	7.15
218	42	140	7.15125
219	42	139	7.1525
219	42	139	7.15375
218	43	139	7.155
218	42	140	7.15625
218	42	140	7.1575
218	41	141	7.15875
218	41	141	7.16
218	41	141	7.16125
217	42	141	7.1625
216	43	141	7.16375
216	43	141	7.165
216	43	141	7.16625
216	43	141	7.1675
216	43	141	7.16875
216	43	141	7.17
216	43	141	7.17125
216	43	141	7.1725
216	43	141	7.17375
216	43	141	7.175
215	44	141	7.17625
215	44	141	7.1775
215	44	141	7.17875
215	44	141	7.18
215	43	142	7.18125
215	43	142	7.1825
215	43	142	7.18375
215	43	142	7.185
215	43	142	7.18625
214	44	142	7.1875
214	43	143	7.18875
214	43	143	7.19
215	43	142	7.19125
215	44	141	7.1925
215	44	141	7.19375
215	44	141	7.195
215	44	141	7.19625
215	44	141	7.1975
215	44	141	7.19875
215	44	141	7.2
215	44	141	7.20125
215	43	142	7.2025
215	43	142	7.20375
215	43	142	7.205
214	44	142	7.20625
214	44	142	7.2075
213	45	142	7.20875
213	45	142	7.21
213	45	142	7.21125
213	44	143	7.2125
213	43	144	7.21375
213	42	145	7.215
212	43	145	7.21625
212	43	145	7.2175
212	43	145	7.21875
212	43	145	7.22
212	43	145	7.22125
212	43	145	7.2225
212	44	144	7.22375
212	44	144	7.225
212	43	145	7.22625
212	43	145	7.2275
212	43	145	7.22875
212	43	145	7.23
212	43	145	7.23125
212	43	145	7.2325
212	43	145	7.23375
212	43	145	7.235
213	42	145	7.23625
214	42	144	7.2375
214	42	144	7.23875
214	42	144	7.24
213	43	144	7.24125
213	43	144	7.2425
212	43	145	7.24375
212	43	145	7.245
212	43	145	7.24625
211	44	145	7.2475
211	44	145	7.24875
211	44	145	7.25
211	44	145	7.25125
211	44	145	7.2525
211	44	145	7.25375
211	44	145	7.255
212	43	145	7.25625
212	43	145	7.2575
211	44	145	7.25875
211	44	145	7.26
211	44	145	7.26125
211	44	145	7.2625
211	44	145	7.26375
212	44	144	7.265
212	44	144	7.26625
212	44	144	7.2675
212	42	146	7.26875
212	41	147	7.27
212	41	147	7.27125
212	40	148	7.2725
212	40	148	7.27375
212	40	148	7.275
212	40	148	7.27625
212	40	148	7.2775
212	40	148	7.27875
212	40	148	7.28
212	40	148	7.28125
212	40	148	7.2825
212	40	148	7.28375
212	40	148	7.285
211	41	148	7.28625
211	41	148	7.2875
211	41	148	7.28875
211	41	148	7.29
211	41	148	7.29125
210	42	148	7.2925
210	42	148	7.29375
210	42	148	7.295
210	42	148	7.29625
210	42	148	7.2975
210	42	148	7.29875
210	42	148	7.3
210	42	148	7.30125
211	42	147	7.3025
211	42	147	7.30375
211	42	147	7.305
211	42	147	7.30625
211	41	148	7.3075
211	41	148	7.30875
211	41	148	7.31
212	41	147	7.31125
212	41	147	7.3125
212	41	147	7.31375
212	41	147	7.315
212	41	147	7.31625
212	41	147	7.3175
212	41	147	7.31875
212	41	147	7.32
212	41	147	7.32125
212	41	147	7.3225
212	40	148	7.32375
212	40	148	7.325
212	40	148	7.32625
212	40	148	7.3275
212	40	148	7.32875
212	40	148	7.33
212	40	148	7.33125
212	40	148	7.3325
212	40	148	7.33375
212	40	148	7.335
212	40	148	7.33625
212	40	148	7.3375
212	40	148	7.33875
212	40	148	7.34
212	40	148	7.34125
212	39	149	7.3425
212	39	149	7.34375
212	39	149	7.345
212	39	149	7.34625
212	39	149	7.3475
212	39	149	7.34875
212	39	149	7.35
212	39	149	7.35125
212	38	150	7.3525
212	38	150	7.35375
210	40	150	7.355
210	40	150	7.35625
210	40	150	7.3575
210	40	150	7.35875
210	40	150	7.36
210	40	150	7.36125
210	40	150	7.3625
210	40	150	7.36375
210	40	150	7.365
210	40	150	7.36625
210	40	150	7.3675
210	40	150	7.36875
211	40	149	7.37
211	40	149	7.37125
211	40	149	7.3725
211	40	149	7.37375
211	39	150	7.375
211	39	150	7.37625
211	39	150	7.3775
211	39	150	7.37875
211	39	150	7.38
211	39	150	7.38125
211	39	150	7.3825
211	39	150	7.38375
211	39	150	7.385
211	39	150	7.38625
211	39	150	7.3875
211	39	150	7.38875
211	39	150	7.39
211	39	150	7.39125
211	39	150	7.3925
211	40	149	7.39375
211	39	150	7.395
211	39	150	7.39625
211	39	150	7.3975
211	39	150	7.39875
211	39	150	7.4
212	39	149	7.40125
212	39	149	7.4025
212	39	149	7.40375
211	40	149	7.405
211	40	149	7.40625
211	40	149	7.4075
211	40	149	7.40875
212	40	148	7.41
212	40	148	7.41125
212	40	148	7.4125
212	40	148	7.41375
212	40	148	7.415
212	40	148	7.41625
212	40	148	7.4175
212	40	148	7.41875
211	41	148	7.42
211	41	148	7.42125
211	41	148	7.4225
211	41	148	7.42375
211	40	149	7.425
211	40	149	7.42625
211	40	149	7.4275
211	40	149	7.42875
210	41	149	7.43
210	41	149	7.43125
210	41	149	7.4325
210	41	149	7.43375
210	41	149	7.435
210	41	149	7.43625
210	41	149	7.4375
210	41	149	7.43875
210	41	149	7.44
210	41	149	7.44125
210	41	149	7.4425
210	41	149	7.44375
210	41	149	7.445
210	41	149	7.44625
210	41	149	7.4475
210	41	149	7.44875
210	40	150	7.45
210	40	150	7.45125
210	40	150	7.4525
209	41	150	7.45375
209	41	150	7.455
209	41	150	7.45625
209	41	150	7.4575
209	41	150	7.45875
209	40	151	7.46
209	40	151	7.46125
209	40	151	7.4625
209	39	152	7.46375
209	39	152	7.465
209	39	152	7.46625
209	39	152	7.4675
209	39	152	7.46875
211	38	151	7.47
212	37	151	7.47125
212	37	151	7.4725
212	37	151	7.47375
212	37	151	7.475
212	37	151	7.47625
212	38	150	7.4775
212	38	150	7.47875
212	37	151	7.48
212	37	151	7.48125
212	37	151	7.4825
213	37	150	7.48375
213	37	150	7.485
213	37	150	7.48625
213	37	150	7.4875
213	37	150	7.48875
213	37	150	7.49
214	37	149	7.49125
214	37	149	7.4925
214	37	149	7.49375
214	37	149	7.495
214	37	149	7.49625
213	38	149	7.4975
213	38	149	7.49875
213	38	149	7.5
213	38	149	7.50125
213	38	149	7.5025
213	38	149	7.50375
213	37	150	7.505
213	37	150	7.50625
211	39	150	7.5075
211	39	150	7.50875
211	39	150	7.51
211	37	152	7.51125
211	36	153	7.5125
211	36	153	7.51375
211	36	153	7.515
211	36	153	7.51625
211	36	153	7.5175
211	36	153	7.51875
211	36	153	7.52
211	35	154	7.52125
211	35	154	7.5225
211	35	154	7.52375
211	35	154	7.525
211	35	154	7.52625
211	35	154	7.5275
212	35	153	7.52875
211	36	153	7.53
211	36	153	7.53125
211	36	153	7.5325
211	35	154	7.53375
211	35	154	7.535
211	35	154	7.53625
211	35	154	7.5375
210	36	154	7.53875
210	35	155	7.54
210	35	155	7.54125
210	35	155	7.5425
209	36	155	7.54375
209	36	155	7.545
208	37	155	7.54625
208	37	155	7.5475
208	37	155	7.54875
207	38	155	7.55
207	38	155	7.55125
207	38	155	7.5525
207	38	155	7.55375
207	38	155	7.555
207	38	155	7.55625
207	38	155	7.5575
207	38	155	7.55875
206	38	156	7.56
206	38	156	7.56125
206	38	156	7.5625
206	38	156	7.56375
206	37	157	7.565
206	37	157	7.56625
206	37	157	7.5675
206	37	157	7.56875
206	36	158	7.57
206	36	158	7.57125
206	36	158	7.5725
206	36	158	7.57375
206	37	157	7.575
206	37	157	7.57625
206	37	157	7.5775
206	37	157	7.57875
205	38	157	7.58
204	39	157	7.58125
204	39	157	7.5825
204	39	157	7.58375
204	39	157	7.585
204	39	157	7.58625
204	39	157	7.5875
204	39	157	7.58875
204	39	157	7.59
204	39	157	7.59125
204	39	157	7.5925
204	39	157	7.59375
204	39	157	7.595
204	39	157	7.59625
204	39	157	7.5975
204	39	157	7.59875
204	39	157	7.6
204	39	157	7.60125
205	39	156	7.6025
205	39	156	7.60375
205	39	156	7.605
205	39	156	7.60625
205	39	156	7.6075
205	39	156	7.60875
205	38	157	7.61
205	38	157	7.61125
205	38	157	7.6125
205	38	157	7.61375
205	38	157	7.615
205	38	157	7.61625
205	38	157	7.6175
205	38	157	7.61875
205	38	157	7.62
205	38	157	7.62125
205	38	157	7.6225
205	38	157	7.62375
205	38	157	7.625
205	38	157	7.62625
205	38	157	7.6275
205	38	157	7.62875
205	38	157	7.63
205	38	157	7.63125
205	38	157	7.6325
205	37	158	7.63375
205	37	158	7.635
206	37	157	7.63625
206	37	157	7.6375
206	37	157	7.63875
206	37	157	7.64
206	37	157	7.64125
207	37	156	7.6425
207	37	156	7.64375
207	36	157	7.645
207	36	157	7.64625
207	36	157	7.6475
207	36	157	7.64875
207	36	157	7.65
207	36	157	7.65125
207	36	157	7.6525
207	36	157	7.65375
207	36	157	7.655
207	35	158	7.65625
207	35	158	7.6575
207	35	158	7.65875
207	35	158	7.66
207	35	158	7.66125
207	34	159	7.6625
207	34	159	7.66375
207	34	159	7.665
207	34	159	7.66625
208	34	158	7.6675
208	34	158	7.66875
208	34	158	7.67
208	34	158	7.67125
209	34	157	7.6725
209	34	157	7.67375
209	34	157	7.675
209	34	157	7.67625
208	35	157	7.6775
208	35	157	7.67875
208	35	157	7.68
207	36	157	7.68125
207	36	157	7.6825
207	36	157	7.68375
207	36	157	7.685
207	36	157	7.68625
207	36	157	7.6875
207	36	157	7.68875
207	36	157	7.69
207	36	157	7.69125
207	36	157	7.6925
207	36	157	7.69375
207	35	158	7.695
207	35	158	7.69625
208	35	157	7.6975
208	35	157	7.69875
209	35	156	7.7
209	35	156	7.70125
209	35	156	7.7025
208	36	156	7.70375
208	36	156	7.705
209	36	155	7.70625
210	36	154	7.7075
210	36	154	7.70875
210	36	154	7.71
210	36	154	7.71125
210	36	154	7.7125
210	36	154	7.71375
210	36	154	7.715
210	36	154	7.71625
210	36	154	7.7175
210	36	154	7.71875
210	35	155	7.72
210	35	155	7.72125
210	35	155	7.7225
210	35	155	7.72375
210	35	155	7.725
210	34	156	7.72625
210	34	156	7.7275
210	34	156	7.72875
210	34	156	7.73
211	34	155	7.73125
210	35	155	7.7325
210	35	155	7.73375
210	35	155	7.735
209	36	155	7.73625
208	37	155	7.7375
208	37	155	7.73875
209	37	154	7.74
209	37	154	7.74125
209	37	154	7.7425
209	37	154	7.74375
209	37	154	7.745
209	37	154	7.74625
210	37	153	7.7475
210	37	153	7.74875
210	37	153	7.75
210	37	153	7.75125
210	38	152	7.7525
210	38	152	7.75375
210	37	153	7.755
210	37	153	7.75625
210	37	153	7.7575
209	38	153	7.75875
208	39	153	7.76
209	39	152	7.76125
209	39	152	7.7625
209	39	152	7.76375
209	39	152	7.765
209	39	152	7.76625
209	38	153	7.7675
209	37	154	7.76875
211	37	152	7.77
210	38	152	7.77125
210	38	152	7.7725
209	39	152	7.77375
209	39	152	7.775
208	40	152	7.77625
208	40	152	7.7775
207	41	152	7.77875
207	41	152	7.78
207	40	153	7.78125
207	40	153	7.7825
207	40	153	7.78375
207	40	153	7.785
207	40	153	7.78625
206	41	153	7.7875
206	41	153	7.78875
206	41	153	7.79
206	40	154	7.79125
206	40	154	7.7925
206	40	154	7.79375
206	39	155	7.795
206	39	155	7.79625
206	39	155	7.7975
206	39	155	7.79875
206	39	155	7.8
206	39	155	7.80125
206	39	155	7.8025
206	39	155	7.80375
206	37	157	7.805
206	37	157	7.80625
206	37	157	7.8075
206	37	157	7.80875
206	37	157	7.81
206	37	157	7.81125
206	37	157	7.8125
206	37	157	7.81375
206	37	157	7.815
206	37	157	7.81625
206	37	157	7.8175
206	37	157	7.81875
206	37	157	7.82
207	37	156	7.82125
207	37	156	7.8225
207	37	156	7.82375
207	37	156	7.825
207	37	156	7.82625
207	37	156	7.8275
207	36	157	7.82875
207	36	157	7.83
207	36	157	7.83125
207	36	157	7.8325
207	36	157	7.83375
207	36	157	7.835
208	36	156	7.83625
208	36	156	7.8375
208	36	156	7.83875
208	36	156	7.84
208	36	156	7.84125
208	36	156	7.8425
208	36	156	7.84375
208	36	156	7.845
208	36	156	7.84625
208	36	156	7.8475
208	36	156	7.84875
208	36	156	7.85
208	36	156	7.85125
208	35	157	7.8525
209	35	156	7.85375
209	35	156	7.855
209	35	156	7.85625
209	35	156	7.8575
208	36	156	7.85875
208	35	157	7.86
208	35	157	7.86125
208	34	158	7.8625
208	34	158	7.86375
208	34	158	7.865
208	34	158	7.86625
208	34	158	7.8675
209	34	157	7.86875
209	34	157	7.87
209	34	157	7.87125
209	34	157	7.8725
209	34	157	7.87375
209	34	157	7.875
209	34	157	7.87625
210	34	156	7.8775
211	34	155	7.87875
211	34	155	7.88
211	34	155	7.88125
211	35	154	7.8825
211	35	154	7.88375
211	35	154	7.885
212	35	153	7.88625
212	35	153	7.8875
212	35	153	7.88875
212	35	153	7.89
212	35	153	7.89125
212	35	153	7.8925
212	35	153	7.89375
212	34	154	7.895
212	34	154	7.89625
212	34	154	7.8975
212	34	154	7.89875
212	34	154	7.9
212	34	154	7.90125
212	34	154	7.9025
213	34	153	7.90375
213	34	153	7.905
212	35	153	7.90625
212	35	153	7.9075
212	34	154	7.90875
212	34	154	7.91
212	34	154	7.91125
212	34	154	7.9125
212	34	154	7.91375
212	34	154	7.915
213	34	153	7.91625
213	34	153	7.9175
213	34	153	7.91875
213	34	153	7.92
213	34	153	7.92125
213	33	154	7.9225
213	33	154	7.92375
213	32	155	7.925
213	32	155	7.92625
214	31	155	7.9275
214	31	155	7.92875
214	31	155	7.93
214	31	155	7.93125
215	31	154	7.9325
215	31	154	7.93375
215	31	154	7.935
216	31	153	7.93625
216	31	153	7.9375
216	31	153	7.93875
216	31	153	7.94
216	31	153	7.94125
216	31	153	7.9425
216	31	153	7.94375
216	31	153	7.945
216	31	153	7.94625
216	31	153	7.9475
216	31	153	7.94875
216	31	153	7.95
216	31	153	7.95125
217	31	152	7.9525
217	31	152	7.95375
217	31	152	7.955
217	31	152	7.95625
217	31	152	7.9575
217	31	152	7.95875
217	31	152	7.96
217	31	152	7.96125
217	31	152	7.9625
217	31	152	7.96375
217	31	152	7.965
217	31	152	7.96625
217	31	152	7.9675
217	31	152	7.96875
217	31	152	7.97
217	31	152	7.97125
217	31	152	7.9725
217	31	152	7.97375
216	32	152	7.975
216	32	152	7.97625
216	32	152	7.9775
216	32	152	7.97875
216	32	152	7.98
216	32	152	7.98125
216	32	152	7.9825
216	32	152	7.98375
216	32	152	7.985
216	32	152	7.98625
216	32	152	7.9875
216	32	152	7.98875
216	31	153	7.99
216	31	153	7.99125
217	31	152	7.9925
217	31	152	7.99375
217	31	152	7.995
216	32	152	7.99625
216	32	152	7.9975
216	32	152	7.99875
216	32	152	8
216	33	151	8.00125
216	33	151	8.0025
216	33	151	8.00375
216	33	151	8.005
216	33	151	8.00625
216	33	151	8.0075
216	33	151	8.00875
216	33	151	8.01
216	33	151	8.01125
216	33	151	8.0125
216	33	151	8.01375
216	33	151	8.015
216	33	151	8.01625
216	33	151	8.0175
215	34	151	8.01875
215	34	151	8.02
215	33	152	8.02125
214	34	152	8.0225
214	34	152	8.02375
214	34	152	8.025
214	34	152	8.02625
214	34	152	8.0275
214	34	152	8.02875
214	34	152	8.03
214	34	152	8.03125
214	34	152	8.0325
214	34	152	8.03375
215	34	151	8.035
215	34	151	8.03625
215	34	151	8.0375
215	34	151	8.03875
215	34	151	8.04
215	34	151	8.04125
215	34	151	8.0425
215	34	151	8.04375
215	34	151	8.045
215	34	151	8.04625
215	33	152	8.0475
215	33	152	8.04875
215	33	152	8.05
215	33	152	8.05125
215	33	152	8.0525
216	33	151	8.05375
216	33	151	8.055
216	33	151	8.05625
216	33	151	8.0575
216	33	151	8.05875
216	33	151	8.06
216	33	151	8.06125
216	33	151	8.0625
216	32	152	8.06375
216	32	152	8.065
217	32	151	8.06625
217	32	151	8.0675
217	32	151	8.06875
218	32	150	8.07
218	31	151	8.07125
218	31	151	8.0725
219	31	150	8.07375
219	31	150	8.075
219	31	150	8.07625
219	31	150	8.0775
219	31	150	8.07875
219	31	150	8.08
219	31	150	8.08125
218	32	150	8.0825
217	33	150	8.08375
217	33	150	8.085
217	33	150	8.08625
217	33	150	8.0875
217	33	150	8.08875
217	33	150	8.09
217	33	150	8.09125
217	33	150	8.0925
217	33	150	8.09375
217	33	150	8.095
218	33	149	8.09625
218	33	149	8.0975
218	33	149	8.09875
218	33	149	8.1
217	34	149	8.10125
217	34	149	8.1025
217	34	149	8.10375
217	34	149	8.105
217	34	149	8.10625
217	33	150	8.1075
216	34	150	8.10875
216	34	150	8.11
216	33	151	8.11125
216	33	151	8.1125
216	33	151	8.11375
216	33	151	8.115
216	33	151	8.11625
216	33	151	8.1175
217	33	150	8.11875
217	33	150	8.12
217	33	150	8.12125
217	33	150	8.1225
217	33	150	8.12375
217	33	150	8.125
218	33	149	8.12625
218	33	149	8.1275
218	33	149	8.12875
218	33	149	8.13
218	33	149	8.13125
